Sample ID,323903,173565,193591,4353745,4329572,524928,593717,3765185,548686,370154,839545,362327,191829,4357713,367909,4366867,198956,1604555,592925,2220496,731422,579475,189110,195512,3272632,194670,849535,183603,4396292,3090117,4318208,179402,189924,171559,193572,3035308,4438983,362846,3117556,184386,298394,365372,4431292,191687,4374302,1109552,4372130,291648,195207,107044,196458,581384,313121,349052,2617854,296045,308860,4416951,589475,194320,370287,365842,672978,2224336,2545906,358008,331717,4472721,831342,364179,194559,188329,194258,175148,193915,321743,179018,4393745,165489,157573,4450711,319663,187504,4481861,850586,4020502,4477019,514523,4480359,4413581,199337,365717,4405421,2888723,1607319,192818,199640,363477,186448,541602,301910,4365130,563490,16649,356644,197207,197204,197367,193210,165118,577294,4226619,191483,186248,183012,4434579,512154,187917,1952,590425,190646,180285,4347159,190815,2653002,569826,4333590,188887,363358,1530340,198117,4390319,3841096,700970,571458,353620,189407,1860111,591734,573287,2548159,761968,191755,4300690,178420,364048,184753,186841,3851578,184610,4381555,4333731,811108,1813954,178773,194101,4457872,4332878,4102199,191038,1782947,333333,4318139,194104,4465072,661278,194615,4453609,212619,125624,359872,4418496,339494,851865,4375889,574471,315391,847228,185235,161007,190320,147969,195305,192347,353322,298942,3756485,4410938,194909,4449054,192438,16054,4441084,185888,4384124,69933,610111,312140,551955,591671,4474760,4453773,4390134,579587,528715,543379,212532,352747,588513,195404,4371060,194443,588414,4435186,174607,3291730,344318,174066,4426298,4295707,193161,529740,4381054,196982,362344,4484075,4381422,192893,234488,518372,3409358,174998,199753,4416614,184209,184174,349680,4359216,556126,235262,4439469,4425495,189176,198595,512636,188676,48084,2230862,361972,521577,392918,4449055,564941,295767,178738,4483963,4403632,354574,196599,191238,3304236,4409280,4372973,189997,198404,560336,174755,4405104,4428929,147071,175761,197750,529796,4369272,3678917,4375646,211706,177188,3235048,4444529,215269,550814,338177,369014,325958,1646183,1855954,174943,197578,193873,2919166,197343,1075307,578230,180421,4371786,322380,300650,4481613,842596,2066505,362363,266274,326626,591663,571277,549310,583089,350121,3156335,198449,879327,4424106,359098,514616,4463709,4436552,182255,161423,363442,189250,528652,4467447,4424408,175397,4473506,4354081,186866,187841,347085,530926,4325533,186703,524661,178478,732765,810847,367433,4331760,700298,4449803,188333,4412542,301578,585227,173920,909065,575553,3181657,307154,183604,1922093,145765,190638,308598,516464,198521,193268,291266,772282,185859,532203,189645,518748,354387,188574,4324882,4425669,189384,174712,578885,587826,4396138,339013,364563,4374084,4127460,1508541,305946,366068,189630,174624,204705,178631,369996,716984,4434334,4377211,16340,2550241,365385,4397092,4008139,185659,355728,358654,652696,4476561,4349503,359314,2951214,4402605,362968,370086,4413347,340219,352347,206574,197194,360660,195756,197214,4483570,305841,4381755,589622,199279,207126,536910,364538,4398028,176230,195175,197490,3903651,195374,4282363,176808,531582,198711,4448492,730906,2498994,369109,516305,182456,4396297,4357811,194472,798581,845273,1077336,181083,518438,661924,4472130,198450,4433736,327298,1504042,353553,4412049,355154,349123,4420417,528606,193314,521515,3138798,335984,176660,4331360,198067,364274,182886,586920,351272,573916,3177392,3472078,520081,582951,179649,2288387,3422630,195418,592365,2415144,3997242,233313,275237,365536,1679707,363348,1740498,587269,197221,188348,195929,197203,197208,2383341,188818,299837,186430,589634,4405423,336614,4402537,363735,196333,576975,194591,176071,197481,196246,355291,4356062,743396,339087,4356060,368219,588429,189011,198945,4479443,528756,3943186,2277614,182874,540682,4405482,316732,4461799,570049,195522,4381553,319621,4427290,357412,515575,525474,367417,4477861,350668,195236,520413,579541,357963,190240,4479397,2283111,589848,192262,192536,3154070,199702,838200,619817,4442459,523028,349809,581549,2196877,523140,4479562,4401375,193846,3390534,358843,1776714,4429986,157327,359493,573189,180552,4414044,198270,345801,585480,843454,518389,188938,223059,344430,360392,2814830,807046,199077,585377,4346374,409786,4458700,527909,228199,305396,365891,519979,351659,188079,522107,4438090,584951,570341,162651,194870,211907,341024,198102,548503,359044,525377,196753,592901,4433339,180826,187429,4379889,363232,845291,176269,975306,188591,186831,2110315,341920,191874,175708,1749791,4342704,319411,361811,4326225,197135,196371,370183,820458,362094,556244,532187,365484,4401580,4483337,3439402,319262,296279,4242681,308333,522254,353330,192746,192834,4417335,199491,356758,333096,4412168,528801,4480970,368127,158393,188023,189690,1076629,351880,2250985,4481195,211935,213394,350091,696563,192066,1835779,4212012,198282,178151,194110,3600504,4451906,579293,194353,236578,354334,4381430,183496,292537,515869,518360,193601,579366,343313,516553,328659,175535,516792,189937,4474255,207487,4359218,525401,4476201,2331530,524067,197500,354461,4371300,197504,527473,562038,824876,4447072,514192,4328241,4234212,4103317,363887,367542,4465275,174654,367790,851961,364660,525833,368261,524444,581014,177727,531722,328617,1889556,4333379,4468391,1046408,268971,3028273,182854,233549,2407149,199476,196946,4326080,4475642,162684,177828,185420,4437814,362568,173876,846127,198626,346639,4431545,4306262,326482,1749079,199524,4472399,186981,189920,189150,359149,1614788,181059,328105,4483037,332588,4468384,311820,4364405,2056702,198183,2497335,188047,4412540,3134492,189083,191355,190711,197334,190913,3537197,4362300,3426658,4456027,192263,177343,350865,146554,4468891,208739,4449236,4414476,192963,3486634,3439403,4368216,3931537,4426438,4468466,163243,199301,4393532,4473509,4447950,4458576,209760,197864,15728,215670,4472091,4406684,2170530,2979308,4356080,1736067,4329571,4450214,4459196,661266,4437359,176062,2119695,4435784,791348,4483046,177134,4385326,192255,4423553,4402903,740158,194215,553080,192865,336710,4470870,4278525,4338624,4441081,584375,330252,177660,187607,323135,4396298,174019,681370,180606,2740950,189208,4301511,357002,4301298,194425,309347,4454586,4332428,145236,1105984,327387,174041,515279,194201,180110,184803,825808,195635,4392549,345860,4368484,193471,326774,4399109,192592,4335781,1005347,346455,174270,198071,228081,564961,178331,976171,182708,28109,4384044,539240,174142,346370,187225,176518,372348,4404925,2816368,193621,174846,206887,360985,844375,4437362,3173413,4311621,43051,2851803,1733364,721102,3924627,198085,246494,262724,198542,260410,4464079,209685,185542,194648,439924,3506423,4412548,3195932,2563561,157748,4419459,566930,3834453,4419621,197248,414705,205904,4437368,4446898,554473,4443172,3443256,347382,2075910,525215,519692,240992,591376,567229,1013234,1811208,3424188,293511,641987,4359214,193477,182008,187267,198532,992057,358749,565357,2921213,344133,197397,319681,840419,513106,2223978,190706,753086,4458227,589657,307903,4376964,573969,4324964,2552942,530928,187651,361722,4472685,1922098,191608,4354229,116529,197924,161238,183815,167468,565338,593965,513445,332317,4451152,579750,198636,197112,192099,90487,173965,1135084,179472,739826,201772,192696,4004998,194534,355424,197991,197426,4335302,4458634,4432433,561171,197499,347337,157453,4404187,176034,199677,199694,4426051,185068,1740161,181931,192774,190309,358343,833216,535707,312835,4457438,2204474,189530,589234,4480529,181728,4039230,360015,196990,195681,521496,370099,4352657,359020,4370362,168047,813654,922397,521275,360861,578457,192589,339532,588045,3325758,194424,158632,535829,197874,4322801,197587,4463579,192708,369379,178055,308631,345176,580087,567961,130679,196787,175237,362037,195532,188165,577082,212341,580044,302647,1019609,305247,1813887,364164,196134,594419,1079866,523542,525378,205155,784256,4456376,287445,697874,340761,329668,4371957,175619,2280825,327050,342397,512250,166908,840376,4457453,720709,353149,646321,584765,1890229,3342180,4480244,4426299,533373,199528,3785400,567846,177987,4299128,3758679,525082,179107,622256,531675,175789,198910,529789,529608,4346490,234314,198788,2423305,185722,834840,4457064,194933,187324,2505249,442846,327034,174403,299281,816512,4364011,368698,524439,327997,169182,190920,191884,190964,189142,515594,3892207,566976,181566,179664,2388617,1106254,4449518,810788,4414420,3581686,849770,541403,4403974,176108,230578,167270,708680,701221,188706,574290,115104,4250634,4422580,786449,2313540,4060645,197897,348272,552376,522135,4421995,593977,199686,572743,186233,174337,194707,345951,196832,215855,332846,193731,197792,320370,178142,197807,590951,349482,369768,513344,591635,182903,194341,420168,303213,368418,322895,2104368,364175,530629,532771,4360128,197562,1906483,189138,186913,4412022,195876,589852,181744,302617,578649,4476205,4428714,188997,1542014,524111,4413537,674324,342487,176881,194041,708190,199354,1105038,753230,353155,916621,579278,303864,183480,844006,113909,3638321,336012,198904,198118,572476,175846,1523837,510607,4349946,176564,13994,196844,350052,245625,188234,145575,198285,563161,315429,306934,183395,518002,345362,811219,193279,442743,837859,350277,515774,3855886,460975,label
1,118.9767995,59.48839976,1011.302796,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,237.953599,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,178.4651993,118.9767995,59.48839976,59.48839976,59.48839976,297.4419988,178.4651993,59.48839976,118.9767995,178.4651993,2320.047591,59.48839976,118.9767995,59.48839976,118.9767995,178.4651993,59.48839976,237.953599,118.9767995,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,118.9767995,59.48839976,237.953599,59.48839976,59.48839976,237.953599,118.9767995,118.9767995,59.48839976,356.9303986,59.48839976,118.9767995,178.4651993,59.48839976,59.48839976,118.9767995,59.48839976,237.953599,59.48839976,297.4419988,237.953599,59.48839976,59.48839976,178.4651993,59.48839976,59.48839976,59.48839976,237.953599,59.48839976,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,118.9767995,178.4651993,59.48839976,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,416.4187983,59.48839976,118.9767995,118.9767995,118.9767995,59.48839976,475.9071981,59.48839976,59.48839976,59.48839976,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,118.9767995,118.9767995,118.9767995,118.9767995,535.3955979,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,178.4651993,59.48839976,237.953599,237.953599,178.4651993,59.48839976,59.48839976,297.4419988,237.953599,59.48839976,237.953599,59.48839976,118.9767995,237.953599,118.9767995,59.48839976,297.4419988,59.48839976,118.9767995,59.48839976,59.48839976,118.9767995,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,713.8607971,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,237.953599,178.4651993,178.4651993,118.9767995,118.9767995,416.4187983,59.48839976,59.48839976,118.9767995,118.9767995,59.48839976,237.953599,178.4651993,59.48839976,416.4187983,237.953599,59.48839976,59.48839976,416.4187983,118.9767995,178.4651993,59.48839976,237.953599,118.9767995,297.4419988,118.9767995,237.953599,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,118.9767995,356.9303986,118.9767995,118.9767995,59.48839976,59.48839976,59.48839976,118.9767995,118.9767995,59.48839976,297.4419988,59.48839976,59.48839976,118.9767995,59.48839976,594.8839976,59.48839976,59.48839976,59.48839976,178.4651993,178.4651993,118.9767995,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,178.4651993,59.48839976,59.48839976,237.953599,178.4651993,59.48839976,59.48839976,118.9767995,59.48839976,118.9767995,59.48839976,118.9767995,59.48839976,59.48839976,118.9767995,59.48839976,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,475.9071981,59.48839976,59.48839976,118.9767995,118.9767995,59.48839976,178.4651993,59.48839976,59.48839976,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,356.9303986,178.4651993,118.9767995,118.9767995,178.4651993,59.48839976,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,178.4651993,59.48839976,59.48839976,59.48839976,951.8143962,178.4651993,118.9767995,59.48839976,59.48839976,237.953599,178.4651993,59.48839976,59.48839976,356.9303986,59.48839976,118.9767995,59.48839976,118.9767995,178.4651993,59.48839976,535.3955979,59.48839976,118.9767995,59.48839976,535.3955979,59.48839976,59.48839976,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,178.4651993,59.48839976,59.48839976,237.953599,59.48839976,178.4651993,118.9767995,59.48839976,59.48839976,178.4651993,118.9767995,118.9767995,178.4651993,59.48839976,59.48839976,59.48839976,416.4187983,237.953599,59.48839976,178.4651993,59.48839976,297.4419988,118.9767995,178.4651993,178.4651993,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,118.9767995,118.9767995,59.48839976,59.48839976,178.4651993,237.953599,118.9767995,59.48839976,118.9767995,178.4651993,59.48839976,237.953599,59.48839976,59.48839976,59.48839976,178.4651993,59.48839976,59.48839976,59.48839976,118.9767995,118.9767995,59.48839976,178.4651993,59.48839976,356.9303986,59.48839976,59.48839976,118.9767995,356.9303986,59.48839976,59.48839976,59.48839976,118.9767995,118.9767995,59.48839976,59.48839976,59.48839976,118.9767995,59.48839976,237.953599,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,416.4187983,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,118.9767995,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,118.9767995,59.48839976,59.48839976,297.4419988,178.4651993,118.9767995,59.48839976,118.9767995,59.48839976,118.9767995,178.4651993,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,59.48839976,118.9767995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,48.05382028,0,0,0,0,96.10764056,48.05382028,192.2152811,0,0,144.1614608,0,0,48.05382028,0,624.6996636,0,0,0,48.05382028,0,48.05382028,0,48.05382028,0,96.10764056,0,0,0,96.10764056,0,0,0,48.05382028,0,0,0,96.10764056,0,0,48.05382028,48.05382028,288.3229217,384.4305622,240.2691014,48.05382028,0,0,0,0,96.10764056,0,0,0,0,48.05382028,288.3229217,384.4305622,144.1614608,0,0,336.376742,0,96.10764056,96.10764056,96.10764056,0,48.05382028,0,0,0,0,0,0,0,0,768.8611245,0,0,144.1614608,0,48.05382028,0,288.3229217,0,0,0,384.4305622,0,0,96.10764056,0,0,0,0,0,192.2152811,336.376742,0,0,0,336.376742,0,96.10764056,0,0,96.10764056,0,144.1614608,0,0,0,240.2691014,0,0,0,0,0,48.05382028,0,48.05382028,0,0,48.05382028,144.1614608,0,0,0,48.05382028,0,0,0,0,0,0,48.05382028,0,48.05382028,48.05382028,0,96.10764056,144.1614608,240.2691014,48.05382028,0,0,48.05382028,0,192.2152811,48.05382028,0,0,0,0,0,96.10764056,576.6458433,0,0,48.05382028,0,0,48.05382028,0,0,0,0,0,144.1614608,96.10764056,0,0,144.1614608,0,0,432.4843825,240.2691014,0,0,0,288.3229217,0,0,0,96.10764056,0,0,0,0,0,0,48.05382028,48.05382028,0,96.10764056,0,0,0,48.05382028,0,336.376742,0,0,0,96.10764056,0,0,0,96.10764056,0,0,192.2152811,0,0,0,0,0,384.4305622,0,0,0,0,0,0,0,48.05382028,0,48.05382028,0,0,48.05382028,96.10764056,0,0,0,48.05382028,0,0,0,48.05382028,0,48.05382028,48.05382028,0,0,48.05382028,0,0,0,0,48.05382028,0,0,0,0,0,96.10764056,0,0,0,0,0,0,0,0,96.10764056,0,0,0,0,288.3229217,0,0,0,0,0,0,0,96.10764056,288.3229217,0,0,48.05382028,48.05382028,0,0,0,0,48.05382028,0,144.1614608,0,0,0,0,192.2152811,48.05382028,0,0,0,0,0,48.05382028,48.05382028,96.10764056,0,0,480.5382028,0,0,48.05382028,96.10764056,0,48.05382028,0,96.10764056,0,0,0,0,576.6458433,0,0,0,240.2691014,0,48.05382028,0,0,0,0,0,0,288.3229217,0,96.10764056,288.3229217,0,0,0,0,0,288.3229217,0,0,0,48.05382028,0,144.1614608,0,0,0,48.05382028,48.05382028,0,0,0,288.3229217,0,48.05382028,336.376742,288.3229217,48.05382028,0,192.2152811,0,144.1614608,0,48.05382028,144.1614608,0,288.3229217,0,0,0,336.376742,96.10764056,480.5382028,0,0,0,0,0,0,0,0,144.1614608,48.05382028,0,0,624.6996636,96.10764056,0,0,144.1614608,144.1614608,576.6458433,0,432.4843825,0,96.10764056,624.6996636,384.4305622,48.05382028,48.05382028,144.1614608,0,0,0,192.2152811,48.05382028,0,96.10764056,0,48.05382028,48.05382028,96.10764056,96.10764056,48.05382028,192.2152811,144.1614608,240.2691014,288.3229217,96.10764056,384.4305622,96.10764056,144.1614608,48.05382028,48.05382028,96.10764056,48.05382028,48.05382028,48.05382028,96.10764056,144.1614608,192.2152811,48.05382028,48.05382028,96.10764056,48.05382028,48.05382028,240.2691014,48.05382028,96.10764056,48.05382028,144.1614608,240.2691014,48.05382028,48.05382028,288.3229217,240.2691014,144.1614608,48.05382028,48.05382028,144.1614608,48.05382028,144.1614608,96.10764056,96.10764056,480.5382028,144.1614608,48.05382028,48.05382028,48.05382028,240.2691014,48.05382028,48.05382028,96.10764056,48.05382028,48.05382028,144.1614608,48.05382028,48.05382028,48.05382028,96.10764056,48.05382028,48.05382028,48.05382028,96.10764056,48.05382028,48.05382028,48.05382028,192.2152811,48.05382028,48.05382028,48.05382028,192.2152811,144.1614608,144.1614608,336.376742,48.05382028,48.05382028,96.10764056,48.05382028,48.05382028,480.5382028,96.10764056,96.10764056,96.10764056,48.05382028,192.2152811,192.2152811,48.05382028,96.10764056,144.1614608,288.3229217,288.3229217,48.05382028,96.10764056,48.05382028,144.1614608,384.4305622,48.05382028,2018.260452,48.05382028,48.05382028,96.10764056,144.1614608,96.10764056,48.05382028,144.1614608,48.05382028,48.05382028,48.05382028,240.2691014,96.10764056,288.3229217,48.05382028,672.7534839,48.05382028,48.05382028,48.05382028,48.05382028,144.1614608,96.10764056,48.05382028,192.2152811,144.1614608,48.05382028,192.2152811,96.10764056,48.05382028,864.968765,48.05382028,48.05382028,192.2152811,48.05382028,48.05382028,240.2691014,48.05382028,48.05382028,144.1614608,240.2691014,48.05382028,48.05382028,48.05382028,336.376742,192.2152811,48.05382028,336.376742,192.2152811,96.10764056,144.1614608,96.10764056,48.05382028,48.05382028,288.3229217,288.3229217,48.05382028,48.05382028,144.1614608,96.10764056,48.05382028,48.05382028,48.05382028,96.10764056,192.2152811,192.2152811,192.2152811,48.05382028,96.10764056,48.05382028,48.05382028,48.05382028,48.05382028,48.05382028,48.05382028,192.2152811,144.1614608,96.10764056,144.1614608,144.1614608,96.10764056,48.05382028,48.05382028,144.1614608,144.1614608,384.4305622,48.05382028,240.2691014,96.10764056,336.376742,48.05382028,288.3229217,48.05382028,48.05382028,288.3229217,48.05382028,48.05382028,48.05382028,96.10764056,96.10764056,48.05382028,96.10764056,96.10764056,48.05382028,144.1614608,48.05382028,48.05382028,144.1614608,96.10764056,48.05382028,96.10764056,144.1614608,48.05382028,48.05382028,48.05382028,48.05382028,96.10764056,48.05382028,48.05382028,48.05382028,96.10764056,288.3229217,144.1614608,48.05382028,48.05382028,48.05382028,48.05382028,96.10764056,96.10764056,96.10764056,48.05382028,240.2691014,96.10764056,240.2691014,96.10764056,48.05382028,48.05382028,48.05382028,240.2691014,48.05382028,48.05382028,96.10764056,48.05382028,48.05382028,96.10764056,144.1614608,48.05382028,48.05382028,144.1614608,480.5382028,48.05382028,48.05382028,240.2691014,96.10764056,144.1614608,48.05382028,48.05382028,48.05382028,144.1614608,288.3229217,96.10764056,48.05382028,96.10764056,96.10764056,240.2691014,48.05382028,48.05382028,96.10764056,144.1614608,48.05382028,240.2691014,48.05382028,48.05382028,192.2152811,48.05382028,48.05382028,48.05382028,48.05382028,96.10764056,48.05382028,144.1614608,48.05382028,96.10764056,48.05382028,48.05382028,48.05382028,96.10764056,48.05382028,48.05382028,48.05382028,48.05382028,48.05382028,961.0764056,48.05382028,48.05382028,48.05382028,288.3229217,144.1614608,48.05382028,144.1614608,48.05382028,48.05382028,48.05382028,144.1614608,96.10764056,96.10764056,48.05382028,48.05382028,48.05382028,48.05382028,48.05382028,336.376742,48.05382028,48.05382028,96.10764056,96.10764056,96.10764056,48.05382028,96.10764056,48.05382028,48.05382028,96.10764056,48.05382028,48.05382028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
